MSA Code,MSA Title,State FIPS Code,State Name,PUMA Code,PUMA Name,MSA 2010 Population,PUMA 2010 Population,Intersection 2010 Population,Percent MSA Population,Percent PUMA Population
12260,"Augusta-Richmond County, GA-SC",13,Georgia,4000,Central Savannah River Area Regional Commission (East Central)--Richmond County PUMA,"564,873","200,549","200,549",35.50,100.00
12260,"Augusta-Richmond County, GA-SC",13,Georgia,4100,Central Savannah River Area Regional Commission (East Central)--Columbia County PUMA,"564,873","124,053","124,053",21.96,100.00
12260,"Augusta-Richmond County, GA-SC",13,Georgia,4200,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) PUMA,"564,873","130,299","53,187",9.42,40.82
12260,"Augusta-Richmond County, GA-SC",45,South Carolina,1500,Aiken & Edgefield Counties--Aiken & North Augusta Cities PUMA,"564,873","187,084","187,084",33.12,100.00
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,701,"Lackawanna County--Scranton City, Dunmore, Old Forge, Taylor & Moosic Boroughs PUMA","563,631","110,441","110,441",19.59,100.00
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,702,Lackawanna (Outside Greater Scranton City) & Wyoming Counties PUMA,"563,631","132,272","132,272",23.47,100.00
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,801,Luzerne County (East)--Kingston Borough PUMA,"563,631","128,489","128,489",22.80,100.00
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,802,Luzerne County (South Central)--Wilkes-Barre & Hazleton Cities PUMA,"563,631","127,701","127,701",22.66,100.00
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,Pennsylvania,803,Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough PUMA,"563,631","132,023","64,728",11.48,49.03
25420,"Harrisburg-Carlisle, PA",42,Pennsylvania,2301,Cumberland (West) & Perry Counties--Carlisle Borough PUMA,"549,475","137,206","137,206",24.97,100.00
25420,"Harrisburg-Carlisle, PA",42,Pennsylvania,2302,Cumberland County (East) PUMA,"549,475","144,169","144,169",26.24,100.00
25420,"Harrisburg-Carlisle, PA",42,Pennsylvania,2401,Dauphin County (Central)--Harrisburg City & Colonial Park PUMA,"549,475","157,244","157,244",28.62,100.00
25420,"Harrisburg-Carlisle, PA",42,Pennsylvania,2402,Dauphin County (Outer)--Hershey PUMA,"549,475","110,856","110,856",20.17,100.00
37340,"Palm Bay-Melbourne-Titusville, FL",12,Florida,901,"Brevard County (Northwest)--Titusville, Rockledge & Cocoa Cities PUMA","543,376","183,425","183,425",33.76,100.00
37340,"Palm Bay-Melbourne-Titusville, FL",12,Florida,902,Brevard County (East)--Beaches & Merritt Island PUMA,"543,376","115,817","115,817",21.31,100.00
37340,"Palm Bay-Melbourne-Titusville, FL",12,Florida,903,Brevard County (Southwest)--Melbourne & West Melbourne Cities PUMA,"543,376","116,283","116,283",21.40,100.00
37340,"Palm Bay-Melbourne-Titusville, FL",12,Florida,904,"Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns PUMA","543,376","127,851","127,851",23.53,100.00
16860,"Chattanooga, TN-GA",13,Georgia,2600,"Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties PUMA","528,143","175,346","149,331",28.27,85.16
16860,"Chattanooga, TN-GA",47,Tennessee,2001,Chattanooga City (South & Central) PUMA,"528,143","114,267","114,267",21.64,100.00
16860,"Chattanooga, TN-GA",47,Tennessee,2002,Hamilton County (South)--Chattanooga (North) & Red Bank Cities PUMA,"528,143","105,625","105,625",20.00,100.00
16860,"Chattanooga, TN-GA",47,Tennessee,2003,Hamilton County (North)--Soddy-Daisy City PUMA,"528,143","116,571","116,571",22.07,100.00
16860,"Chattanooga, TN-GA",47,Tennessee,2100,"Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties PUMA","528,143","112,490","42,349",8.02,37.65
44060,"Spokane-Spokane Valley, WA",53,Washington,10400,"Stevens, Okanogan, Pend Oreille & Ferry Counties PUMA","527,753","105,203","56,532",10.71,53.74
44060,"Spokane-Spokane Valley, WA",53,Washington,10501,Spokane County (North Central)--Spokane City (North) PUMA,"527,753","126,354","126,354",23.94,100.00
44060,"Spokane-Spokane Valley, WA",53,Washington,10502,Spokane County (South Central)--Spokane City (South) PUMA,"527,753","118,165","118,165",22.39,100.00
44060,"Spokane-Spokane Valley, WA",53,Washington,10503,Spokane County (East Central)--Greater Spokane Valley City PUMA,"527,753","121,652","121,652",23.05,100.00
44060,"Spokane-Spokane Valley, WA",53,Washington,10504,Spokane County (Outer)--Cheney City PUMA,"527,753","105,050","105,050",19.91,100.00
39340,"Provo-Orem, UT",49,Utah,21001,Southwest & South Central Utah (Outside Washington County)--Cedar City PUMA,"526,810","140,796","10,246",1.94,7.28
39340,"Provo-Orem, UT",49,Utah,49001,"Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities PUMA","526,810","103,532","103,532",19.65,100.00
39340,"Provo-Orem, UT",49,Utah,49002,"Utah County (Central)--Orem, Pleasant Grove, American Fork & Lindon Cities PUMA","526,810","158,140","158,140",30.02,100.00
39340,"Provo-Orem, UT",49,Utah,49003,Utah County (Central)--Provo City PUMA,"526,810","112,570","112,570",21.37,100.00
39340,"Provo-Orem, UT",49,Utah,49004,"Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities PUMA","526,810","142,322","142,322",27.02,100.00
29540,"Lancaster, PA",42,Pennsylvania,3501,"Lancaster County--Lancaster City, East Lampeter, Lancaster & West Lampeter Townships PUMA","519,445","116,540","116,540",22.44,100.00
29540,"Lancaster, PA",42,Pennsylvania,3502,Lancaster County (Northwest)--Elizabethtown Borough PUMA,"519,445","106,644","106,644",20.53,100.00
29540,"Lancaster, PA",42,Pennsylvania,3503,Lancaster County (East)--Ephrata Borough PUMA,"519,445","168,830","168,830",32.50,100.00
29540,"Lancaster, PA",42,Pennsylvania,3504,Lancaster County (Southwest)--Columbia Borough PUMA,"519,445","127,431","127,431",24.53,100.00
33700,"Modesto, CA",6,California,9901,"Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities PUMA","514,453","113,557","113,557",22.07,100.00
33700,"Modesto, CA",6,California,9902,Stanislaus County (Central)--Modesto City (West) PUMA,"514,453","118,448","118,448",23.02,100.00
33700,"Modesto, CA",6,California,9903,"Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities PUMA","514,453","174,119","174,119",33.85,100.00
33700,"Modesto, CA",6,California,9904,Stanislaus County (Central)--Modesto City (East) PUMA,"514,453","108,329","108,329",21.06,100.00
38860,"Portland-South Portland, ME",23,Maine,700,Sagadahoc & Cumberland (North) Counties--Bath City & Brunswick PUMA,"514,098","103,059","103,059",20.05,100.00
38860,"Portland-South Portland, ME",23,Maine,800,South Maine--York (West) & Cumberland (West) Counties PUMA,"514,098","173,683","173,683",33.78,100.00
38860,"Portland-South Portland, ME",23,Maine,900,Cumberland (Outside Portland) & York (East) Counties--Biddeford & Saco Cities PUMA,"514,098","128,436","128,436",24.98,100.00
38860,"Portland-South Portland, ME",23,Maine,1000,"Cumberland County (Southeast)--Portland, South Portland & Westbrook Cities PUMA","514,098","108,920","108,920",21.19,100.00
20500,"Durham-Chapel Hill, NC",37,North Carolina,400,"Granville, Person & Caswell Counties PUMA","504,357","123,099","39,464",7.82,32.06
20500,"Durham-Chapel Hill, NC",37,North Carolina,1301,Durham County (South)--Durham City (South) PUMA,"504,357","141,130","141,130",27.98,100.00
20500,"Durham-Chapel Hill, NC",37,North Carolina,1302,Durham County (North)--Durham City (North) PUMA,"504,357","126,457","126,457",25.07,100.00
20500,"Durham-Chapel Hill, NC",37,North Carolina,1400,Orange County--Chapel Hill Town PUMA,"504,357","133,801","133,801",26.53,100.00
20500,"Durham-Chapel Hill, NC",37,North Carolina,1500,Chatham & Lee Counties PUMA,"504,357","121,371","63,505",12.59,52.32
42220,"Santa Rosa, CA",6,California,9701,"Sonoma County (North)--Windsor Town, Healdsburg & Sonoma Cities PUMA","483,878","179,083","179,083",37.01,100.00
42220,"Santa Rosa, CA",6,California,9702,"Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities PUMA","483,878","120,153","120,153",24.83,100.00
42220,"Santa Rosa, CA",6,California,9703,Sonoma County (Central)--Santa Rosa City PUMA,"483,878","184,642","184,642",38.16,100.00
30460,"Lexington-Fayette, KY",21,Kentucky,1901,Bluegrass Area Development District (Central)--Lexington-Fayette County (Central) PUMA,"472,099","110,761","110,761",23.46,100.00
30460,"Lexington-Fayette, KY",21,Kentucky,1902,Bluegrass Area Development District (Central)--Lexington-Fayette County (Outer) PUMA,"472,099","185,042","185,042",39.20,100.00
30460,"Lexington-Fayette, KY",21,Kentucky,2000,Bluegrass Area Development District (West) PUMA,"472,099","116,976","24,939",5.28,21.32
30460,"Lexington-Fayette, KY",21,Kentucky,2100,Bluegrass Area Development District (South) PUMA,"472,099","118,672","48,586",10.29,40.94
30460,"Lexington-Fayette, KY",21,Kentucky,2300,Bluegrass Area Development District (Northeast) PUMA,"472,099","128,752","102,771",21.77,79.82
29180,"Lafayette, LA",22,Louisiana,1100,Acadiana Regional Development District 2--Acadia & Vermilion Parishes PUMA,"466,750","119,772","119,772",25.66,100.00
29180,"Lafayette, LA",22,Louisiana,1200,Acadiana Regional Development District 3--Lafayette Parish (North) PUMA,"466,750","113,860","113,860",24.39,100.00
29180,"Lafayette, LA",22,Louisiana,1201,Acadiana Regional Development District 4--Lafayette Parish (South) PUMA,"466,750","107,718","107,718",23.08,100.00
29180,"Lafayette, LA",22,Louisiana,1300,"Acadiana Regional Development District 5--Iberia, St. Mary & St. Martin Parishes PUMA","466,750","180,050","125,400",26.87,69.65
29620,"Lansing-East Lansing, MI",26,Michigan,1801,Ingham County (South & East) PUMA,"464,036","167,026","167,026",35.99,100.00
29620,"Lansing-East Lansing, MI",26,Michigan,1802,Ingham County (Northwest) PUMA,"464,036","113,869","113,869",24.54,100.00
29620,"Lansing-East Lansing, MI",26,Michigan,1900,Eaton & Clinton Counties PUMA,"464,036","183,141","183,141",39.47,100.00
22220,"Fayetteville-Springdale-Rogers, AR-MO",5,Arkansas,100,Benton County PUMA,"463,204","221,339","221,339",47.78,100.00
22220,"Fayetteville-Springdale-Rogers, AR-MO",5,Arkansas,200,Washington County PUMA,"463,204","203,065","203,065",43.84,100.00
22220,"Fayetteville-Springdale-Rogers, AR-MO",5,Arkansas,300,"Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties PUMA","463,204","154,757","15,717",3.39,10.16
22220,"Fayetteville-Springdale-Rogers, AR-MO",29,Missouri,2700,"Taney, Barry, Stone & McDonald Counties PUMA","463,204","142,557","23,083",4.98,16.19
37860,"Pensacola-Ferry Pass-Brent, FL",12,Florida,3301,Escambia County (North) PUMA,"448,991","110,392","110,392",24.59,100.00
37860,"Pensacola-Ferry Pass-Brent, FL",12,Florida,3302,Escambia County (South) PUMA,"448,991","187,227","187,227",41.70,100.00
37860,"Pensacola-Ferry Pass-Brent, FL",12,Florida,11300,Santa Rosa County PUMA,"448,991","151,372","151,372",33.71,100.00
47300,"Visalia-Porterville, CA",6,California,10701,Tulare County (Northwest)--Visalia City PUMA,"442,179","135,978","135,978",30.75,100.00
47300,"Visalia-Porterville, CA",6,California,10702,Tulare County (West Central)--Tulare & Porterville Cities PUMA,"442,179","149,481","149,481",33.81,100.00
47300,"Visalia-Porterville, CA",6,California,10703,"Tulare County (Outside Visalia, Tulare & Porterville Cities) PUMA","442,179","156,720","156,720",35.44,100.00
43340,"Shreveport-Bossier City, LA",22,Louisiana,100,Coordinating & Development Corporation 1--Shreveport City (North) PUMA,"439,811","131,071","131,071",29.80,100.00
43340,"Shreveport-Bossier City, LA",22,Louisiana,101,Coordinating & Development Corporation 2--Shreveport City (South) PUMA,"439,811","123,898","123,898",28.17,100.00
43340,"Shreveport-Bossier City, LA",22,Louisiana,200,Coordinating & Development Corporation 3--Bossier & Webster Parishes PUMA,"439,811","158,186","158,186",35.97,100.00
43340,"Shreveport-Bossier City, LA",22,Louisiana,300,Coordinating & Development Corporation 4--Northwest Louisiana PUMA,"439,811","177,829","26,656",6.06,14.99
44180,"Springfield, MO",29,Missouri,1300,"Laclede, Polk, Benton, Dallas & Hickory Counties PUMA","436,712","112,168","47,914",10.97,42.72
44180,"Springfield, MO",29,Missouri,2601,"Christian, Greene (Outside Springfield City) & Webster Counties PUMA","436,712","152,153","152,153",34.84,100.00
44180,"Springfield, MO",29,Missouri,2602,Greene County--Springfield City (North) PUMA,"436,712","117,647","117,647",26.94,100.00
44180,"Springfield, MO",29,Missouri,2603,Greene County--Springfield City (South) PUMA,"436,712","118,998","118,998",27.25,100.00
49620,"York-Hanover, PA",42,Pennsylvania,3601,York County (Central)--York City & Shiloh PUMA,"434,972","165,783","165,783",38.11,100.00
49620,"York-Hanover, PA",42,Pennsylvania,3602,York County (North)--Weigelstown PUMA,"434,972","124,190","124,190",28.55,100.00
49620,"York-Hanover, PA",42,Pennsylvania,3603,York County (South) PUMA,"434,972","144,999","144,999",33.34,100.00
18580,"Corpus Christi, TX",48,Texas,6500,Coastal Bend COG (Northeast) PUMA,"428,185","127,206","87,962",20.54,69.15
18580,"Corpus Christi, TX",48,Texas,6601,Coastal Bend COG--Nueces County--Corpus Christi City (Outer) PUMA,"428,185","117,125","117,125",27.35,100.00
18580,"Corpus Christi, TX",48,Texas,6602,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central) PUMA,"428,185","117,456","117,456",27.43,100.00
18580,"Corpus Christi, TX",48,Texas,6603,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central) PUMA,"428,185","105,642","105,642",24.67,100.00
22420,"Flint, MI",26,Michigan,1701,Genesee (East) & Lapeer Counties PUMA,"425,790","187,325","99,006",23.25,52.85
22420,"Flint, MI",26,Michigan,1702,"Genesee County (Central, Outside Flint City) PUMA","425,790","108,086","108,086",25.38,100.00
22420,"Flint, MI",26,Michigan,1703,Genesee County (Central)--Flint City Area PUMA,"425,790","102,438","102,438",24.06,100.00
22420,"Flint, MI",26,Michigan,1704,Genesee (West) & Shiawassee Counties PUMA,"425,790","186,908","116,260",27.30,62.20
39900,"Reno, NV",32,Nevada,101,Washoe County (South Central)--Reno City PUMA,"425,417","177,318","177,318",41.68,100.00
39900,"Reno, NV",32,Nevada,102,Washoe County (South) PUMA,"425,417","107,562","107,562",25.28,100.00
39900,"Reno, NV",32,Nevada,103,Washoe County (North)--Sparks City PUMA,"425,417","136,527","136,527",32.09,100.00
39900,"Reno, NV",32,Nevada,200,"Carson City, Lyon, Douglas & Storey Counties PUMA","425,417","158,261","4,010",0.94,2.53
11700,"Asheville, NC",37,North Carolina,2201,Buncombe County (Southeast)--Asheville City PUMA,"424,858","120,234","120,234",28.30,100.00
11700,"Asheville, NC",37,North Carolina,2202,Buncombe County (Northwest) PUMA,"424,858","118,084","118,084",27.79,100.00
11700,"Asheville, NC",37,North Carolina,2300,"Haywood, Madison, Swain, Graham & Jackson (North) Counties PUMA","424,858","108,552","79,800",18.78,73.51
11700,"Asheville, NC",37,North Carolina,2500,Henderson & Transylvania Counties PUMA,"424,858","139,830","106,740",25.12,76.34
38940,"Port St. Lucie, FL",12,Florida,8500,Martin County PUMA,"424,107","146,318","146,318",34.50,100.00
38940,"Port St. Lucie, FL",12,Florida,11101,St. Lucie County (North) PUMA,"424,107","102,496","102,496",24.17,100.00
38940,"Port St. Lucie, FL",12,Florida,11102,St. Lucie County (South) PUMA,"424,107","175,293","175,293",41.33,100.00
42200,"Santa Maria-Santa Barbara, CA",6,California,8301,Santa Barbara County (Northwest)--Santa Maria City & Orcutt PUMA,"423,895","121,676","121,676",28.70,100.00
42200,"Santa Maria-Santa Barbara, CA",6,California,8302,"Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities PUMA","423,895","102,551","102,551",24.19,100.00
42200,"Santa Maria-Santa Barbara, CA",6,California,8303,Santa Barbara County--South Coast Region PUMA,"423,895","199,668","199,668",47.10,100.00
26620,"Huntsville, AL",1,Alabama,200,Limestone & Madison (Outer) Counties--Huntsville City (Far West & Southwest) PUMA,"417,593","171,821","171,821",41.15,100.00
26620,"Huntsville, AL",1,Alabama,301,Huntsville (North) & Madison (East) Cities PUMA,"417,593","118,924","118,924",28.48,100.00
26620,"Huntsville, AL",1,Alabama,302,Huntsville City (Central & South) PUMA,"417,593","101,522","101,522",24.31,100.00
26620,"Huntsville, AL",1,Alabama,500,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast) PUMA,"417,593","118,345","25,326",6.06,21.40
23060,"Fort Wayne, IN",18,Indiana,900,"Huntington, Whitley, Adams & Wells Counties PUMA","416,257","132,439","60,928",14.64,46.00
23060,"Fort Wayne, IN",18,Indiana,1001,Allen County (Central)--Fort Wayne City (South) PUMA,"416,257","128,696","128,696",30.92,100.00
23060,"Fort Wayne, IN",18,Indiana,1002,Allen County (Central)--Fort Wayne City (North) PUMA,"416,257","120,552","120,552",28.96,100.00
23060,"Fort Wayne, IN",18,Indiana,1003,Allen County (Outside Fort Wayne City) PUMA,"416,257","106,081","106,081",25.48,100.00
41500,"Salinas, CA",6,California,5301,"Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUMA","415,057","174,967","174,967",42.15,100.00
41500,"Salinas, CA",6,California,5302,Monterey County (Northeast)--Salinas City PUMA,"415,057","163,203","163,203",39.32,100.00
41500,"Salinas, CA",6,California,5303,Monterey (South & East) & San Benito Counties PUMA,"415,057","132,156","76,887",18.52,58.18
46700,"Vallejo-Fairfield, CA",6,California,9501,Solano County (Southwest)--Vallejo & Benicia Cities PUMA,"413,344","144,838","144,838",35.04,100.00
46700,"Vallejo-Fairfield, CA",6,California,9502,Solano County (Central)--Fairfield & Suisun City Cities PUMA,"413,344","138,815","138,815",33.58,100.00
46700,"Vallejo-Fairfield, CA",6,California,9503,Solano County (Northeast)--Vacaville & Dixon Cities PUMA,"413,344","129,691","129,691",31.38,100.00
33660,"Mobile, AL",1,Alabama,2701,Mobile City (East) PUMA,"412,992","110,765","110,765",26.82,100.00
33660,"Mobile, AL",1,Alabama,2702,Mobile City (West) PUMA,"412,992","107,285","107,285",25.98,100.00
33660,"Mobile, AL",1,Alabama,2703,"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City PUMA","412,992","194,942","194,942",47.20,100.00
39740,"Reading, PA",42,Pennsylvania,2701,Berks County (Northwest)--Wyomissing Borough PUMA,"411,442","122,572","122,572",29.79,100.00
39740,"Reading, PA",42,Pennsylvania,2702,Berks County (Southwest)--Reading City PUMA,"411,442","142,093","142,093",34.54,100.00
39740,"Reading, PA",42,Pennsylvania,2703,Berks County (East) PUMA,"411,442","146,777","146,777",35.67,100.00
15180,"Brownsville-Harlingen, TX",48,Texas,6701,Cameron County (East)--Brownsville City (North) PUMA,"406,220","116,495","116,495",28.68,100.00
15180,"Brownsville-Harlingen, TX",48,Texas,6702,Cameron County (West)--Harlingen & San Benito Cities PUMA,"406,220","144,780","144,780",35.64,100.00
15180,"Brownsville-Harlingen, TX",48,Texas,6703,Cameron County (South)--Brownsville City (Central) PUMA,"406,220","144,945","144,945",35.68,100.00
